"","Year","X","State","Wage","Total","Number","Standard.error","Percent","Standard.error.1","Fed","Annual","Index","RealWage"
"1084",2006,485,"Kansas",2.65,"2,719","349",34,12.8,1.26,0,205.9,1.15540067994172,3.06181180184556
"1085",2006,514,"Kentucky",5.15,"4,106","690",56,16.8,1.37,0,205.9,1.15540067994172,5.95031350169985
"1086",2006,543,"Louisiana",5.15,"4,206","713",57,17,1.36,1,205.9,1.15540067994172,5.95031350169985
"1087",2006,572,"Maine",6.5,"1,313","134",16,10.2,1.2,0,205.9,1.15540067994172,7.51010441962117
"1088",2006,601,"Maryland",5.15,"5,607","469",51,8.4,0.9,0,205.9,1.15540067994172,5.95031350169985
"1089",2006,630,"Massachusetts",6.75,"6,324","758",61,12,0.97,0,205.9,1.15540067994172,7.7989545896066
"1090",2006,659,"Michigan",5.15,"9,953","1,323",81,13.3,0.82,0,205.9,1.15540067994172,5.95031350169985
"1091",2006,688,"Minnesota",5.7,"5,145","422",47,8.2,0.91,0,205.9,1.15540067994172,6.5857838756678
"1092",2006,717,"Mississippi",5.15,"2,887","596",42,20.6,1.46,1,205.9,1.15540067994172,5.95031350169985
"1093",2006,746,"Missouri",5.15,"5,797","659",58,11.4,1.01,0,205.9,1.15540067994172,5.95031350169985
"1094",2006,775,"Montana",4.58,"930","125",12,13.5,1.26,0,205.9,1.15540067994172,5.29173511413307
"1095",2006,804,"Nebraska",5.15,"1,765","180",20,10.2,1.12,0,205.9,1.15540067994172,5.95031350169985
"1096",2006,833,"Nevada",5.15,"2,530","241",28,9.5,1.1,0,205.9,1.15540067994172,5.95031350169985
"1097",2006,862,"New Hampshire",5.15,"1,308","71",11,5.4,0.84,0,205.9,1.15540067994172,5.95031350169985
"1098",2006,891,"New Jersey",6.15,"8,650","762",64,8.8,0.74,0,205.9,1.15540067994172,7.10571418164157
"1099",2006,920,"New Mexico",5.15,"1,939","328",29,16.9,1.49,0,205.9,1.15540067994172,5.95031350169985
"1100",2006,949,"New York",6.75,"19,021","2,668",119,14,0.63,0,205.9,1.15540067994172,7.7989545896066
"1101",2006,978,"North Carolina",5.15,"8,847","1,225",79,13.8,0.89,0,205.9,1.15540067994172,5.95031350169985
"1102",2006,1007,"North Dakota",5.15,"615","70",7,11.4,1.18,0,205.9,1.15540067994172,5.95031350169985
"1103",2006,1036,"Ohio",3.53,"11,297","1,371",83,12.1,0.74,0,205.9,1.15540067994172,4.07856440019427
"1104",2006,1065,"Oklahoma",3.58,"3,489","531",47,15.2,1.33,0,205.9,1.15540067994172,4.13633443419135
"1105",2006,1094,"Oregon",7.5,"3,705","439",45,11.8,1.23,0,205.9,1.15540067994172,8.66550509956289
"1106",2006,1123,"Pennsylvania",5.15,"12,326","1,397",84,11.3,0.69,0,205.9,1.15540067994172,5.95031350169985
"1107",2006,1179,"Poverty Threshold",9.91,NA,NA,NA,NA,NA,0,205.9,1.15540067994172,11.4500207382224
"1108",2006,1209,"Rhode Island",6.75,"1,054","110",13,10.5,1.19,0,205.9,1.15540067994172,7.7989545896066
"1109",2006,1238,"South Carolina",5.15,"4,224","474",49,11.2,1.15,1,205.9,1.15540067994172,5.95031350169985
"1110",2006,1267,"South Dakota",5.15,"770","82",8,10.7,1.06,0,205.9,1.15540067994172,5.95031350169985
"1111",2006,1296,"Tennessee",5.15,"5,916","879",65,14.9,1.1,1,205.9,1.15540067994172,5.95031350169985
"1112",2006,1325,"Texas",5.15,"23,208","3,816",147,16.4,0.63,0,205.9,1.15540067994172,5.95031350169985
"1113",2006,1354,"Utah",5.15,"2,536","235",25,9.3,0.97,0,205.9,1.15540067994172,5.95031350169985
"1114",2006,1383,"Vermont",7.25,"618","48",6,7.8,1.05,0,205.9,1.15540067994172,8.37665492957746
"1115",2006,1412,"Virginia",5.15,"7,532","651",58,8.6,0.77,0,205.9,1.15540067994172,5.95031350169985
"1116",2006,1441,"Washington",7.63,"6,310","502",53,8,0.84,0,205.9,1.15540067994172,8.81570718795532
"1117",2006,1470,"West Virginia",5.15,"1,810","277",22,15.3,1.21,0,205.9,1.15540067994172,5.95031350169985
"1118",2006,1499,"Wisconsin",5.7,"5,471","555",54,10.1,0.98,0,205.9,1.15540067994172,6.5857838756678
"1119",2006,1528,"Wyoming",5.15,"516","51",6,10,1.17,0,205.9,1.15540067994172,5.95031350169985
"1120",2007,22,"Alabama",5.15,"4,566","662",56,14.5,1.23,1,210.729,1.12892387853594,5.81395797446009
"1121",2007,51,"Alaska",7.15,"675","51",7,7.6,1,0,210.729,1.12892387853594,8.07180573153197
"1122",2007,80,"Arizona",6.75,"6,365","912",71,14.3,1.12,0,210.729,1.12892387853594,7.62023618011759
"1123",2007,109,"Arkansas",6.25,"2,803","387",35,13.8,1.23,0,210.729,1.12892387853594,7.05577424084962
"1124",2007,138,"California",7.5,"36,247","4,589",163,12.7,0.45,0,210.729,1.12892387853594,8.46692908901955
"1125",2007,167,"Colorado",6.85,"4,872","478",52,9.8,1.07,0,210.729,1.12892387853594,7.73312856797118
"1126",2007,196,"Connecticut",7.65,"3,471","309",36,8.9,1.04,0,210.729,1.12892387853594,8.63626767079994
"1127",2007,225,"Delaware",6.65,"861","80",9,9.3,1.07,0,210.729,1.12892387853594,7.507343792264
"1128",2007,254,"Federal",5.15,NA,NA,NA,NA,NA,0,210.729,1.12892387853594,5.81395797446009
"1129",2007,283,"Florida",6.67,"18,044","2,250",108,12.5,0.6,0,210.729,1.12892387853594,7.52992226983472
"1130",2007,312,"Georgia",5.15,"9,486","1,294",80,13.6,0.84,0,210.729,1.12892387853594,5.81395797446009
"1131",2007,341,"Hawaii",7.25,"1,264","94",12,7.5,0.91,0,210.729,1.12892387853594,8.18469811938556
"1132",2007,370,"Idaho",5.15,"1,501","149",16,9.9,1.07,0,210.729,1.12892387853594,5.81395797446009
"1133",2007,399,"Illinois",6.5,"12,680","1,262",82,10,0.65,0,210.729,1.12892387853594,7.33800521048361
"1134",2007,428,"Indiana",5.15,"6,258","740",61,11.8,0.98,0,210.729,1.12892387853594,5.81395797446009
"1135",2007,457,"Iowa",5.15,"2,965","264",31,8.9,1.05,0,210.729,1.12892387853594,5.81395797446009
"1136",2007,486,"Kansas",2.65,"2,720","319",33,11.7,1.21,0,210.729,1.12892387853594,2.99164827812024
"1137",2007,515,"Kentucky",5.15,"4,202","653",55,15.5,1.32,0,210.729,1.12892387853594,5.81395797446009
"1138",2007,544,"Louisiana",5.15,"4,186","673",56,16.1,1.34,1,210.729,1.12892387853594,5.81395797446009
"1139",2007,573,"Maine",6.75,"1,312","142",16,10.9,1.23,0,210.729,1.12892387853594,7.62023618011759
"1140",2007,602,"Maryland",6.15,"5,560","491",52,8.8,0.93,0,210.729,1.12892387853594,6.94288185299603
"1141",2007,631,"Massachusetts",7.5,"6,336","707",59,11.2,0.94,0,210.729,1.12892387853594,8.46692908901955
"1142",2007,660,"Michigan",6.95,"9,919","1,076",74,10.8,0.75,0,210.729,1.12892387853594,7.84602095582478
"1143",2007,689,"Minnesota",5.7,"5,188","482",50,9.3,0.96,0,210.729,1.12892387853594,6.43486610765486
"1144",2007,718,"Mississippi",5.15,"2,895","655",44,22.6,1.51,1,210.729,1.12892387853594,5.81395797446009
"1145",2007,747,"Missouri",6.5,"5,783","742",62,12.8,1.06,0,210.729,1.12892387853594,7.33800521048361
"1146",2007,776,"Montana",5.08,"938","122",12,13,1.23,0,210.729,1.12892387853594,5.73493330296257
"1147",2007,805,"Nebraska",5.15,"1,751","174",20,9.9,1.11,0,210.729,1.12892387853594,5.81395797446009
"1148",2007,834,"Nevada",6.15,"2,566","250",28,9.7,1.1,0,210.729,1.12892387853594,6.94288185299603
"1149",2007,863,"New Hampshire",5.15,"1,312","76",11,5.8,0.87,0,210.729,1.12892387853594,5.81395797446009
"1150",2007,892,"New Jersey",7.15,"8,548","742",63,8.7,0.74,0,210.729,1.12892387853594,8.07180573153197
"1151",2007,921,"New Mexico",5.15,"1,941","271",27,14,1.38,0,210.729,1.12892387853594,5.81395797446009
"1152",2007,950,"New York",7.15,"19,021","2,757",121,14.5,0.63,0,210.729,1.12892387853594,8.07180573153197
"1153",2007,979,"North Carolina",6.15,"9,170","1,423",84,15.5,0.92,0,210.729,1.12892387853594,6.94288185299603
"1154",2007,1008,"North Dakota",5.15,"614","57",7,9.3,1.08,0,210.729,1.12892387853594,5.81395797446009
"1155",2007,1037,"Ohio",6.85,"11,280","1,446",85,12.8,0.76,0,210.729,1.12892387853594,7.73312856797118
"1156",2007,1066,"Oklahoma",3.58,"3,551","476",44,13.4,1.25,0,210.729,1.12892387853594,4.04154748515866
"1157",2007,1095,"Oregon",7.8,"3,761","481",47,12.8,1.26,0,210.729,1.12892387853594,8.80560625258033
"1158",2007,1124,"Pennsylvania",6.25,"12,297","1,273",81,10.4,0.66,0,210.729,1.12892387853594,7.05577424084962
"1159",2007,1180,"Poverty Threshold",10.19,NA,NA,NA,NA,NA,0,210.729,1.12892387853594,11.5037343222812
"1160",2007,1210,"Rhode Island",7.4,"1,042","99",12,9.5,1.14,0,210.729,1.12892387853594,8.35403670116595
"1161",2007,1239,"South Carolina",5.15,"4,380","617",54,14.1,1.24,1,210.729,1.12892387853594,5.81395797446009
"1162",2007,1268,"South Dakota",5.15,"787","74",8,9.4,0.99,0,210.729,1.12892387853594,5.81395797446009
"1163",2007,1297,"Tennessee",5.15,"6,137","906",66,14.8,1.08,1,210.729,1.12892387853594,5.81395797446009
"1164",2007,1326,"Texas",5.15,"23,653","3,903",148,16.5,0.63,0,210.729,1.12892387853594,5.81395797446009
"1165",2007,1355,"Utah",5.15,"2,651","255",26,9.6,0.97,0,210.729,1.12892387853594,5.81395797446009
"1166",2007,1384,"Vermont",7.53,"613","61",7,9.9,1.18,0,210.729,1.12892387853594,8.50079680537563
"1167",2007,1413,"Virginia",5.15,"7,678","664",59,8.6,0.77,0,210.729,1.12892387853594,5.81395797446009
"1168",2007,1442,"Washington",7.93,"6,503","661",60,10.2,0.92,0,210.729,1.12892387853594,8.95236635679
"1169",2007,1471,"West Virginia",5.85,"1,793","265",22,14.8,1.2,0,210.729,1.12892387853594,6.60420468943525
"1170",2007,1500,"Wisconsin",6.5,"5,458","601",56,11,1.02,0,210.729,1.12892387853594,7.33800521048361
"1171",2007,1529,"Wyoming",5.15,"518","56",6,10.9,1.22,0,210.729,1.12892387853594,5.81395797446009
"1172",2008,23,"Alabama",5.85,"4,716","675",57,14.3,1.2,1,215.572,1.10356168704656,6.45583586922235
"1173",2008,52,"Alaska",7.15,"672","55",7,8.2,1.03,0,215.572,1.10356168704656,7.89046606238287
"1174",2008,81,"Arizona",6.9,"6,529","1,172",79,18,1.21,0,215.572,1.10356168704656,7.61457564062123
"1175",2008,110,"Arkansas",6.25,"2,822","431",36,15.3,1.28,0,215.572,1.10356168704656,6.89726054404097
"1176",2008,139,"California",8,"36,637","5,344",174,14.6,0.47,0,215.572,1.10356168704656,8.82849349637244
"1177",2008,168,"Colorado",7.02,"4,908","541",55,11,1.13,0,215.572,1.10356168704656,7.74700304306682
"1178",2008,197,"Connecticut",7.65,"3,433","276",34,8.1,1,0,215.572,1.10356168704656,8.44224690590615
"1179",2008,226,"Delaware",7.15,"861","82",9,9.6,1.08,0,215.572,1.10356168704656,7.89046606238287
"1180",2008,255,"Federal",5.85,NA,NA,NA,NA,NA,0,215.572,1.10356168704656,6.45583586922235
"1181",2008,284,"Florida",6.79,"18,022","2,370",110,13.1,0.61,0,215.572,1.10356168704656,7.49318385504611
"1182",2008,313,"Georgia",5.15,"9,541","1,477",84,15.5,0.88,0,215.572,1.10356168704656,5.68334268828976
"1183",2008,342,"Hawaii",7.25,"1,255","125",13,9.9,1.05,0,215.572,1.10356168704656,8.00082223108753
"1184",2008,371,"Idaho",5.85,"1,515","185",18,12.2,1.16,0,215.572,1.10356168704656,6.45583586922235
"1185",2008,400,"Illinois",7.5,"12,687","1,564",90,12.3,0.71,0,215.572,1.10356168704656,8.27671265284916
"1186",2008,429,"Indiana",5.85,"6,288","901",66,14.3,1.06,0,215.572,1.10356168704656,6.45583586922235
"1187",2008,458,"Iowa",7.25,"2,986","285",32,9.5,1.08,0,215.572,1.10356168704656,8.00082223108753
"1188",2008,487,"Kansas",2.65,"2,716","346",34,12.7,1.26,0,215.572,1.10356168704656,2.92443847067337
"1189",2008,516,"Kentucky",5.85,"4,246","724",58,17.1,1.36,0,215.572,1.10356168704656,6.45583586922235
"1190",2008,545,"Louisiana",5.85,"4,326","788",60,18.2,1.38,1,215.572,1.10356168704656,6.45583586922235
"1191",2008,574,"Maine",7,"1,317","158",17,12,1.28,0,215.572,1.10356168704656,7.72493180932589
"1192",2008,603,"Maryland",6.15,"5,528","481",51,8.7,0.93,0,215.572,1.10356168704656,6.78690437533631
"1193",2008,632,"Massachusetts",8,"6,420","727",60,11.3,0.94,0,215.572,1.10356168704656,8.82849349637244
"1194",2008,661,"Michigan",7.15,"9,806","1,273",80,13,0.81,0,215.572,1.10356168704656,7.89046606238287
"1195",2008,690,"Minnesota",5.7,"5,120","506",51,9.9,0.99,0,215.572,1.10356168704656,6.29030161616537
"1196",2008,719,"Mississippi",5.85,"2,900","525",40,18.1,1.39,1,215.572,1.10356168704656,6.45583586922235
"1197",2008,748,"Missouri",6.65,"5,861","780",63,13.3,1.07,0,215.572,1.10356168704656,7.33868521885959
"1198",2008,777,"Montana",5.08,"973","125",12,12.9,1.21,0,215.572,1.10356168704656,5.6060933701965
"1199",2008,806,"Nebraska",5.85,"1,774","188",20,10.6,1.14,0,215.572,1.10356168704656,6.45583586922235
"1200",2008,835,"Nevada",6.33,"2,581","278",30,10.8,1.15,0,215.572,1.10356168704656,6.98554547900469
"1201",2008,864,"New Hampshire",6.5,"1,300","91",12,7,0.95,0,215.572,1.10356168704656,7.17315096580261
"1202",2008,893,"New Jersey",7.15,"8,515","787",65,9.2,0.76,0,215.572,1.10356168704656,7.89046606238287
"1203",2008,922,"New Mexico",6.5,"1,977","381",31,19.3,1.55,0,215.572,1.10356168704656,7.17315096580261
"1204",2008,951,"New York",7.15,"19,309","2,734",120,14.2,0.62,0,215.572,1.10356168704656,7.89046606238287
"1205",2008,980,"North Carolina",6.15,"9,234","1,285",80,13.9,0.87,0,215.572,1.10356168704656,6.78690437533631
"1206",2008,1009,"North Dakota",5.85,"625","74",7,11.8,1.19,0,215.572,1.10356168704656,6.45583586922235
"1207",2008,1038,"Ohio",7,"11,386","1,557",88,13.7,0.77,0,215.572,1.10356168704656,7.72493180932589
"1208",2008,1067,"Oklahoma",3.93,"3,550","484",45,13.6,1.26,0,215.572,1.10356168704656,4.33699743009296
"1209",2008,1096,"Oregon",7.95,"3,806","403",44,10.6,1.15,0,215.572,1.10356168704656,8.77331541202011
"1210",2008,1125,"Pennsylvania",7.15,"12,178","1,335",83,11,0.68,0,215.572,1.10356168704656,7.89046606238287
"1211",2008,1181,"Poverty Threshold",10.59,NA,NA,NA,NA,NA,0,215.572,1.10356168704656,11.686718265823
"1212",2008,1211,"Rhode Island",7.4,"1,042","132",14,12.7,1.3,0,215.572,1.10356168704656,8.16635648414451
"1213",2008,1240,"South Carolina",5.85,"4,462","624",55,14,1.23,1,215.572,1.10356168704656,6.45583586922235
"1214",2008,1269,"South Dakota",5.85,"794","104",9,13.1,1.13,0,215.572,1.10356168704656,6.45583586922235
"1215",2008,1298,"Tennessee",5.85,"6,163","924",67,15,1.09,1,215.572,1.10356168704656,6.45583586922235
"1216",2008,1327,"Texas",5.85,"24,174","3,834",148,15.9,0.61,0,215.572,1.10356168704656,6.45583586922235
"1217",2008,1356,"Utah",5.85,"2,754","209",23,7.6,0.85,0,215.572,1.10356168704656,6.45583586922235
"1218",2008,1385,"Vermont",7.68,"610","55",7,9,1.13,0,215.572,1.10356168704656,8.47535375651754
"1219",2008,1414,"Virginia",5.85,"7,735","799",64,10.3,0.83,0,215.572,1.10356168704656,6.45583586922235
"1220",2008,1443,"Washington",8.07,"6,526","680",61,10.4,0.93,0,215.572,1.10356168704656,8.9057428144657
"1221",2008,1472,"West Virginia",6.55,"1,796","260",21,14.5,1.19,0,215.572,1.10356168704656,7.22832905015494
"1222",2008,1501,"Wisconsin",6.5,"5,548","544",53,9.8,0.96,0,215.572,1.10356168704656,7.17315096580261
"1223",2008,1530,"Wyoming",5.15,"529","54",6,10.1,1.17,0,215.572,1.10356168704656,5.68334268828976
"1224",2009,24,"Alabama",6.55,"4,655","770",60,16.6,1.28,1,219.235,1.08512326955094,7.10755741555865
"1225",2009,53,"Alaska",7.15,"688","81",8,11.7,1.2,0,219.235,1.08512326955094,7.75863137728921
"1226",2009,82,"Arizona",7.25,"6,508","1,381",84,21.2,1.29,0,219.235,1.08512326955094,7.8671437042443
"1227",2009,111,"Arkansas",6.25,"2,846","538",40,18.9,1.39,0,219.235,1.08512326955094,6.78202043469336
"1228",2009,140,"California",8,"36,742","5,638",177,15.3,0.48,0,219.235,1.08512326955094,8.68098615640751
"1229",2009,169,"Colorado",7.28,"4,969","613",58,12.3,1.17,0,219.235,1.08512326955094,7.89969740233083
"1230",2009,198,"Connecticut",8,"3,472","292",35,8.4,1.01,0,219.235,1.08512326955094,8.68098615640751
"1231",2009,227,"Delaware",7.15,"883","109",11,12.3,1.19,0,219.235,1.08512326955094,7.75863137728921
"1232",2009,256,"Federal",6.55,NA,NA,NA,NA,NA,0,219.235,1.08512326955094,7.10755741555865
"1233",2009,285,"Florida",7.21,"18,385","2,676",116,14.6,0.63,0,219.235,1.08512326955094,7.82373877346227
"1234",2009,314,"Georgia",5.15,"9,657","1,775",91,18.4,0.94,0,219.235,1.08512326955094,5.58838483818733
"1235",2009,343,"Hawaii",7.25,"1,250","156",14,12.5,1.16,0,219.235,1.08512326955094,7.8671437042443
"1236",2009,372,"Idaho",6.55,"1,524","209",19,13.7,1.22,0,219.235,1.08512326955094,7.10755741555865
"1237",2009,401,"Illinois",7.75,"12,759","1,690",94,13.2,0.73,0,219.235,1.08512326955094,8.40970533901977
"1238",2009,430,"Indiana",6.55,"6,342","1,023",70,16.1,1.1,0,219.235,1.08512326955094,7.10755741555865
"1239",2009,459,"Iowa",7.25,"2,987","319",34,10.7,1.14,0,219.235,1.08512326955094,7.8671437042443
"1240",2009,488,"Kansas",2.65,"2,737","374",35,13.7,1.29,0,219.235,1.08512326955094,2.87557666430999
"1241",2009,517,"Kentucky",6.55,"4,276","727",58,17,1.35,0,219.235,1.08512326955094,7.10755741555865
"1242",2009,546,"Louisiana",6.55,"4,450","636",55,14.3,1.24,1,219.235,1.08512326955094,7.10755741555865
"1243",2009,575,"Maine",7.25,"1,297","148",16,11.4,1.27,0,219.235,1.08512326955094,7.8671437042443
"1244",2009,604,"Maryland",6.55,"5,662","543",54,9.6,0.96,0,219.235,1.08512326955094,7.10755741555865
"1245",2009,633,"Massachusetts",8,"6,623","717",60,10.8,0.9,0,219.235,1.08512326955094,8.68098615640751
"1246",2009,662,"Michigan",7.4,"9,797","1,376",83,14,0.84,0,219.235,1.08512326955094,8.02991219467694
"1247",2009,691,"Minnesota",5.7,"5,200","576",54,11.1,1.03,0,219.235,1.08512326955094,6.18520263644035
"1248",2009,720,"Mississippi",6.55,"2,847","658",44,23.1,1.53,1,219.235,1.08512326955094,7.10755741555865
"1249",2009,749,"Missouri",7.05,"5,963","926",68,15.5,1.14,0,219.235,1.08512326955094,7.65011905033411
"1250",2009,778,"Montana",5.45,"971","131",12,13.5,1.23,0,219.235,1.08512326955094,5.91392181905261
"1251",2009,807,"Nebraska",6.55,"1,778","176",20,9.9,1.1,0,219.235,1.08512326955094,7.10755741555865
"1252",2009,836,"Nevada",6.7,"2,629","343",32,13,1.24,0,219.235,1.08512326955094,7.27032590599129
"1253",2009,865,"New Hampshire",7.25,"1,313","103",13,7.8,0.99,0,219.235,1.08512326955094,7.8671437042443
"1254",2009,894,"New Jersey",7.15,"8,660","806",66,9.3,0.76,0,219.235,1.08512326955094,7.75863137728921
"1255",2009,923,"New Mexico",7.5,"1,971","381",31,19.3,1.56,0,219.235,1.08512326955094,8.13842452163204
"1256",2009,952,"New York",7.15,"19,158","3,018",125,15.8,0.65,0,219.235,1.08512326955094,7.75863137728921
"1257",2009,981,"North Carolina",6.55,"9,336","1,576",88,16.9,0.94,0,219.235,1.08512326955094,7.10755741555865
"1258",2009,1010,"North Dakota",6.55,"632","69",7,10.9,1.14,0,219.235,1.08512326955094,7.10755741555865
"1259",2009,1039,"Ohio",7.3,"11,441","1,526",87,13.3,0.76,0,219.235,1.08512326955094,7.92139986772185
"1260",2009,1068,"Oklahoma",4.28,"3,632","468",44,12.9,1.22,0,219.235,1.08512326955094,4.64432759367802
"1261",2009,1097,"Oregon",8.4,"3,821","510",49,13.4,1.27,0,219.235,1.08512326955094,9.11503546422788
"1262",2009,1126,"Pennsylvania",7.15,"12,401","1,376",84,11.1,0.68,0,219.235,1.08512326955094,7.75863137728921
"1263",2009,1182,"Poverty Threshold",10.55,NA,NA,NA,NA,NA,0,219.235,1.08512326955094,11.4480504937624
"1264",2009,1212,"Rhode Island",7.4,"1,030","134",14,13,1.32,0,219.235,1.08512326955094,8.02991219467694
"1265",2009,1241,"South Carolina",6.55,"4,501","618",55,13.7,1.21,1,219.235,1.08512326955094,7.10755741555865
"1266",2009,1270,"South Dakota",6.55,"799","113",9,14.1,1.17,0,219.235,1.08512326955094,7.10755741555865
"1267",2009,1299,"Tennessee",6.55,"6,240","1,031",70,16.5,1.12,1,219.235,1.08512326955094,7.10755741555865
"1268",2009,1328,"Texas",6.55,"24,632","4,262",154,17.3,0.63,0,219.235,1.08512326955094,7.10755741555865
"1269",2009,1357,"Utah",6.55,"2,794","270",26,9.7,0.94,0,219.235,1.08512326955094,7.10755741555865
"1270",2009,1386,"Vermont",8.06,"617","58",7,9.4,1.14,0,219.235,1.08512326955094,8.74609355258056
"1271",2009,1415,"Virginia",6.55,"7,767","831",65,10.7,0.84,0,219.235,1.08512326955094,7.10755741555865
"1272",2009,1444,"Washington",8.55,"6,697","781",65,11.7,0.97,0,219.235,1.08512326955094,9.27780395466052
"1273",2009,1473,"West Virginia",7.25,"1,801","285",22,15.8,1.23,0,219.235,1.08512326955094,7.8671437042443
"1274",2009,1502,"Wisconsin",6.5,"5,545","599",56,10.8,1,0,219.235,1.08512326955094,7.0533012520811
"1275",2009,1531,"Wyoming",5.15,"540","50",6,9.2,1.11,0,219.235,1.08512326955094,5.58838483818733
"1276",2010,25,"Alabama",7.25,"4,717","812",83,17.2,1.79,1,221.337,1.07481803765299,7.79243077298418
"1277",2010,54,"Alaska",7.75,"695","87",10,12.5,1.45,0,221.337,1.07481803765299,8.32983979181068
"1278",2010,83,"Arizona",7.25,"6,426","1,208",108,18.8,1.69,0,221.337,1.07481803765299,7.79243077298418
"1279",2010,112,"Arkansas",6.25,"2,879","440",45,15.3,1.58,0,221.337,1.07481803765299,6.71761273533119
"1280",2010,141,"California",8,"37,240","6,073",212,16.3,0.57,0,221.337,1.07481803765299,8.59854430122393
"1281",2010,170,"Colorado",7.24,"4,995","615",54,12.3,1.08,0,221.337,1.07481803765299,7.78168259260765
"1282",2010,199,"Connecticut",8.25,"3,541","303",27,8.6,0.76,0,221.337,1.07481803765299,8.86724881063717
"1283",2010,228,"Delaware",7.25,"890","109",10,12.2,1.07,0,221.337,1.07481803765299,7.79243077298418
"1284",2010,257,"Federal",7.25,NA,NA,NA,NA,NA,0,221.337,1.07481803765299,7.79243077298418
"1285",2010,286,"Florida",7.25,"18,759","3,006",127,16,0.68,0,221.337,1.07481803765299,7.79243077298418
"1286",2010,315,"Georgia",5.15,"9,650","1,814",104,18.8,1.1,0,221.337,1.07481803765299,5.5353128939129
"1287",2010,344,"Hawaii",7.25,"1,311","162",15,12.4,1.18,0,221.337,1.07481803765299,7.79243077298418
"1288",2010,373,"Idaho",7.25,"1,543","213",23,13.8,1.53,0,221.337,1.07481803765299,7.79243077298418
"1289",2010,402,"Illinois",8,"12,784","1,798",101,14.1,0.79,0,221.337,1.07481803765299,8.59854430122393
"1290",2010,431,"Indiana",7.25,"6,390","1,041",95,16.3,1.49,0,221.337,1.07481803765299,7.79243077298418
"1291",2010,460,"Iowa",7.25,"2,977","307",30,10.3,1,0,221.337,1.07481803765299,7.79243077298418
"1292",2010,489,"Kansas",7.25,"2,766","400",39,14.5,1.44,0,221.337,1.07481803765299,7.79243077298418
"1293",2010,518,"Kentucky",7.25,"4,270","754",65,17.7,1.56,0,221.337,1.07481803765299,7.79243077298418
"1294",2010,547,"Louisiana",7.25,"4,418","949",69,21.5,1.62,1,221.337,1.07481803765299,7.79243077298418
"1295",2010,576,"Maine",7.5,"1,298","164",15,12.6,1.16,0,221.337,1.07481803765299,8.06113528239743
"1296",2010,605,"Maryland",7.25,"5,786","628",50,10.9,0.86,0,221.337,1.07481803765299,7.79243077298418
"1297",2010,634,"Massachusetts",8,"6,532","711",68,10.9,1.06,0,221.337,1.07481803765299,8.59854430122393
"1298",2010,663,"Michigan",7.4,"9,751","1,530",110,15.7,1.12,0,221.337,1.07481803765299,7.95365347863213
"1299",2010,692,"Minnesota",5.7,"5,217","563",43,10.8,0.83,0,221.337,1.07481803765299,6.12646281462205
"1300",2010,721,"Mississippi",7.25,"2,920","658",44,22.5,1.48,1,221.337,1.07481803765299,7.79243077298418
"1301",2010,750,"Missouri",7.25,"5,929","890",79,15,1.36,0,221.337,1.07481803765299,7.79243077298418
"1302",2010,779,"Montana",5.63,"979","142",17,14.5,1.8,0,221.337,1.07481803765299,6.05122555198634
"1303",2010,808,"Nebraska",7.25,"1,804","184",20,10.2,1.15,0,221.337,1.07481803765299,7.79243077298418
"1304",2010,837,"Nevada",7.05,"2,696","446",35,16.6,1.31,0,221.337,1.07481803765299,7.57746716545358
"1305",2010,866,"New Hampshire",7.25,"1,294","84",8,6.5,0.65,0,221.337,1.07481803765299,7.79243077298418
"1306",2010,895,"New Jersey",7.25,"8,733","966",89,11.1,1.01,0,221.337,1.07481803765299,7.79243077298418
"1307",2010,924,"New Mexico",7.5,"2,033","372",30,18.3,1.52,0,221.337,1.07481803765299,8.06113528239743
"1308",2010,953,"New York",7.25,"19,116","3,062",147,16,0.77,0,221.337,1.07481803765299,7.79243077298418
"1309",2010,982,"North Carolina",7.25,"9,359","1,633",90,17.4,0.96,0,221.337,1.07481803765299,7.79243077298418
"1310",2010,1011,"North Dakota",7.25,"653","82",6,12.6,0.87,0,221.337,1.07481803765299,7.79243077298418
"1311",2010,1040,"Ohio",7.3,"11,341","1,746",118,15.4,1.06,0,221.337,1.07481803765299,7.84617167486683
"1312",2010,1069,"Oklahoma",4.63,"3,697","603",62,16.3,1.68,0,221.337,1.07481803765299,4.97640751433335
"1313",2010,1098,"Oregon",8.4,"3,752","537",44,14.3,1.17,0,221.337,1.07481803765299,9.02847151628512
"1314",2010,1127,"Pennsylvania",7.25,"12,530","1,535",84,12.2,0.68,0,221.337,1.07481803765299,7.79243077298418
"1315",2010,1183,"Poverty Threshold",10.73,NA,NA,NA,NA,NA,0,221.337,1.07481803765299,11.5327975440166
"1316",2010,1213,"Rhode Island",7.4,"1,042","146",11,14,1.04,0,221.337,1.07481803765299,7.95365347863213
"1317",2010,1242,"South Carolina",7.25,"4,563","773",53,16.9,1.16,1,221.337,1.07481803765299,7.79243077298418
"1318",2010,1271,"South Dakota",7.25,"799","109",9,13.6,1.14,0,221.337,1.07481803765299,7.79243077298418
"1319",2010,1300,"Tennessee",7.25,"6,315","1,052",85,16.7,1.34,1,221.337,1.07481803765299,7.79243077298418
"1320",2010,1329,"Texas",7.25,"25,200","4,633",196,18.4,0.79,0,221.337,1.07481803765299,7.79243077298418
"1321",2010,1358,"Utah",7.25,"2,768","278",30,10,1.11,0,221.337,1.07481803765299,7.79243077298418
